order	special_ability	target_self	target_friends	target_enemies	phase
0	jar_adjustable_missiles__ability__acc__5__-95	true	false	false	jar_adjustable_missiles__ability_phase__acc__-95
0	jar_adjustable_missiles__ability__acc__0__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__1__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__2__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__3__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__4__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__5__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__0__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__1__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__2__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__3__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__4__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__5__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__0__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__1__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__2__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__3__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__4__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__5__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__0__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__1__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__2__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__3__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__4__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__5__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__0__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__1__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__2__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__3__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__4__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__5__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__0__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__1__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__2__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__3__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__4__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__5__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__0__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__1__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__2__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__3__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__4__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__5__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__0__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__1__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__2__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__3__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__4__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__5__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__0__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__1__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__2__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__3__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__4__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__5__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__0__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__1__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__2__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__3__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__4__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__5__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__0__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__1__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__2__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__3__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__4__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__5__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__0__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__1__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__2__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__3__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__4__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__5__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__0__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__1__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__2__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__3__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__4__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__5__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__0__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__1__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__2__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__3__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__4__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__5__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__0__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__1__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__2__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__3__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__4__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__5__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__0__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__1__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__2__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__3__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__4__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__5__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__0__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__1__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__2__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__3__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__4__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__5__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__0__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__1__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__2__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__3__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__4__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__5__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__0__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__1__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__2__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__3__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__4__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__5__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__0__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__1__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__2__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__3__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__4__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__5__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__0__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__1__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__2__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__3__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__4__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__5__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__0__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__1__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__2__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__3__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__4__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__5__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__0__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__1__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__2__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__3__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__4__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__5__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__0__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__1__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__2__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__3__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__4__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__5__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__0__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__1__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__2__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__3__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__4__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__5__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__0__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__1__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__2__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__3__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__4__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__5__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__0__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__1__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__2__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__3__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__4__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__5__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__0__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__1__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__2__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__3__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__4__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__5__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__0__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__1__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__2__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__3__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__4__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__5__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__0__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__1__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__2__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__3__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__4__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__5__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__0__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__1__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__2__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__3__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__4__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__5__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__0__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__1__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__2__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__3__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__4__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__5__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__0__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__1__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__2__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__3__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__4__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__5__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__0__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__1__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__2__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__3__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__4__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__5__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__0__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__1__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__2__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__3__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__4__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__5__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__0__-59	true	false	false	jar_adjustable_missiles__ability_phase__acc__-59
0	jar_adjustable_missiles__ability__acc__1__-59	true	false	false	jar_adjustable_missiles__ability_phase__acc__-59
0	jar_adjustable_missiles__ability__acc__2__-59	true	false	false	jar_adjustable_missiles__ability_phase__acc__-59
0	jar_adjustable_missiles__ability__acc__3__-59	true	false	false	jar_adjustable_missiles__ability_phase__acc__-59
0	jar_adjustable_missiles__ability__acc__4__-59	true	false	false	jar_adjustable_missiles__ability_phase__acc__-59
0	jar_adjustable_missiles__ability__acc__5__-59	true	false	false	jar_adjustable_missiles__ability_phase__acc__-59
