mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
slaves_slingers_shielded	slaves_slingers_shielded	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	140	0	0	false	wh2_main_skv_sling	22		jar_unit_set_infantry
slaves_spears_slingers_shielded	slaves_spears_slingers_shielded	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	140	0	0	false	wh2_main_skv_sling	22		jar_unit_set_infantry
str_ror_skullsplinters	str_ror_skullsplinters	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	16	0	0	false	str_ror_skullsplinters	16		jar_unit_set_infantry
str_ror_warpshields	str_ror_warpshields	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	160	0	0	false	str_ror_warpshields	270		jar_unit_set_infantry
str_ror_burrow_crackers	str_ror_burrow_crackers	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	str_ror_burrow_crackers	10		jar_unit_set_infantry
wh2_main_skv_inf_handguns	wh2_main_skv_inf_handguns	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	liger_skv_rifle_storm	22		jar_unit_set_infantry
wh2_main_skv_inf_handguns_ror	wh2_main_skv_inf_handguns_ror	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	25	0	0	false	wh2_main_skv_warlock_doomrocket	3		jar_unit_set_infantry
wh2_main_skv_inf_clangunners	wh2_main_skv_inf_clangunners	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	liger_skv_rifle_crewrat	22		jar_unit_set_infantry
wh2_main_skv_art_skurvymortar	wh2_main_skv_art_skurvymortar	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	16	4	0	false		25		jar_unit_set_artillery_war_machines
liger_skv_art_helstorm_rocket_battery	liger_skv_art_helstorm_rocket_battery	warmachine	artillery	art_fld	emp_rocket_battery	artillery_war_machines	true	44	4	0	false		66		jar_unit_set_artillery_war_machines
liger_skv_inf_skavenslavebombers	liger_skv_inf_skavenslavebombers	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	60	0	0	false	liger_skv_bombs	5		jar_unit_set_infantry
liger_skv_veh_gyrobomber	liger_skv_veh_gyrobomber	warmachine	inf_ranged	inf_mis	dwf_gyrocopter	flying_war_machine	true	4	0	0	true	str_skurvy_gyrobomber	20	archer	jar_unit_set_artillery_war_machines
liger_skv_veh_gyrocopter	liger_skv_veh_gyrocopter	warmachine	inf_ranged	inf_mis	dwf_gyrocopter	flying_war_machine	true	12	0	0	false	wh2_main_skv_doomwheel_warp_lightning	15	archer	jar_unit_set_artillery_war_machines
liger_skv_inf_summon_guns	liger_skv_inf_summon_guns	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	liger_skv_rifle_crewrat	22		jar_unit_set_infantry
liger_skv_inf_clanrats_bombers	liger_skv_inf_clanrats_bombers	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	160	0	0	false	liger_skv_bombs	25		jar_unit_set_infantry
liger_skurvy_skv_art_warp_lightning_cannon	liger_skurvy_skv_art_warp_lightning_cannon	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	20	1	0	false		60		jar_unit_set_artillery_war_machines
mcr_skv_veh_skurvy_warpcannon	mcr_skv_veh_skurvy_warpcannon	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	56	4	0	false		22		jar_unit_set_artillery_war_machines
bc_pusbags_sling	bc_pusbags_sling	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	140	0	0	false	wh2_main_skv_sling	22		jar_unit_set_infantry
bc_ror_chained_ones	bc_ror_chained_ones	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	180	0	0	false	bc_chained_proj	1		jar_unit_set_infantry
bc_ror_virulent_batteries	bc_ror_virulent_batteries	warmachine	artillery	art_fld	catapult	artillery_war_machines	true	56	4	0	false		22		jar_unit_set_artillery_war_machines
str_fester_ratling_horde	str_fester_ratling_horde	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_ratling_gun_bullet	270		jar_unit_set_infantry
str_gnaw_clanrat_spear	str_gnaw_clanrat_spear	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	160	0	0	false	str_gnaw_clanrat_net	1		jar_unit_set_infantry
str_gnaw_clanrat_spear_shield	str_gnaw_clanrat_spear_shield	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	160	0	0	false	str_gnaw_clanrat_net	1		jar_unit_set_infantry
str_gnaw_clanrat_sword	str_gnaw_clanrat_sword	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	160	0	0	false	str_gnaw_clanrat_net_precursor	1		jar_unit_set_infantry
str_gnaw_clanrat_sword_shield	str_gnaw_clanrat_sword_shield	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	160	0	0	false	str_gnaw_clanrat_net_precursor	1		jar_unit_set_infantry
str_gnaw_slave_sling	str_gnaw_slave_sling	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	140	0	0	false	wh2_main_skv_sling	22		jar_unit_set_infantry
str_gnaw_harpooner	str_gnaw_harpooner	missile_infantry	inf_melee	inf_mel	wh_dlc08_nor_hunters_javelin	missile_infantry	true	120	0	0	false	wh_dlc08_nor_javelin_heavy	12		jar_unit_set_infantry
str_gnaw_dagger_flinger	str_gnaw_dagger_flinger	missile_infantry	inf_melee	inf_mel	wh3_main_ogr_throwing_dagger_infantry	missile_infantry	true	140	0	0	false	str_gnaw_dagger_flinger	4		jar_unit_set_infantry
str_gnaw_rock_lobber	str_gnaw_rock_lobber	warmachine	artillery	art_fld	catapult	artillery_war_machines	true	44	4	0	false		22		jar_unit_set_artillery_war_machines
str_gnaw_spear_chukka	str_gnaw_spear_chukka	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	44	4	0	false		22		jar_unit_set_artillery_war_machines
str_verms_scuttlers	str_verms_scuttlers	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	str_verms_scuttler_wep	10		jar_unit_set_infantry
str_verms_scuttlers_spider	str_verms_scuttlers_spider	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_globe	missile_infantry	true	120	0	0	false	str_verms_spidersilk	7		jar_unit_set_infantry
str_verms_slingers	str_verms_slingers	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	str_verms_wormoil_sling	22		jar_unit_set_infantry
str_verms_scuttlers_spider_ror	str_verms_scuttlers_spider_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_globe	missile_infantry	true	120	0	0	false	str_verms_spidersilk_ror	7		jar_unit_set_infantry
str_verms_slingers_ror	str_verms_slingers_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	str_verms_wormoil_flask_ror	22		jar_unit_set_infantry
str_skully_gutter_runner_slings	str_skully_gutter_runner_slings	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	wh2_main_skv_sling_gutter_runners_alt	24		jar_unit_set_infantry
str_skully_gutter_runner	str_skully_gutter_runner	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_star_gutter_runners_alt	12		jar_unit_set_infantry
str_skully_night_runner	str_skully_night_runner	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_stars_alt	10		jar_unit_set_infantry
str_skully_night_runner_slings	str_skully_night_runner_slings	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	wh2_main_skv_sling_night_runners_alt	22		jar_unit_set_infantry
str_skully_gutter_runner_slings_ror	str_skully_gutter_runner_slings_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	str_skully_gutter_runner_slings_ror	24		jar_unit_set_infantry
str_skully_gutter_runner_ror	str_skully_gutter_runner_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	str_skully_gutter_runner_ror	12		jar_unit_set_infantry
str_skully_night_runner_ror	str_skully_night_runner_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_stars_alt	10		jar_unit_set_infantry
str_skully_night_runner_slings_ror	str_skully_night_runner_slings_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	wh2_main_skv_sling_night_runners_alt	22		jar_unit_set_infantry
thom_ferrik_ironbreaker	thom_ferrik_ironbreaker	melee_infantry	inf_melee	inf_mel	ferrik_iron_rats	infantry	true	100	0	0	false	wh_main_dwf_cinderblast_bomb	2	melee	jar_unit_set_infantry
thom_ferrik_inf_handguns	thom_ferrik_inf_handguns	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	wh_main_emp_rifle	22		jar_unit_set_infantry
thom_ferrik_ratling	thom_ferrik_ratling	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	thom_ratling	270		jar_unit_set_infantry
thom_ferrik_organ_gun	thom_ferrik_organ_gun	warmachine	artillery	art_fld	artillery_field_gun	artillery_war_machines	true	32	4	0	false		96		jar_unit_set_artillery_war_machines
thom_ferrik_inf_poison_wind_mortar_0	thom_ferrik_inf_poison_wind_mortar_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_poisoned_wind_mortar	missile_infantry	true	12	0	0	false	thom_ferrik_poison_wind_mortar	14		jar_unit_set_infantry
thom_ferrik_inf_poison_wind_mortar_ror_0	thom_ferrik_inf_poison_wind_mortar_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_death_globe_mortar	missile_infantry	true	12	0	0	false	thom_ferrik_poison_wind_mortar_ror	14		jar_unit_set_infantry
str_ferrik_grenadiers	str_ferrik_grenadiers	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	48	0	0	false	str_ferrik_grenadiers	18		jar_unit_set_infantry
thom_ferrik_jezzail	thom_ferrik_jezzail	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	thom_ferrik_jezzail	22		jar_unit_set_infantry
thom_ferrik_art_bolt_thrower_0	thom_ferrik_art_bolt_thrower_0	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	40	4	0	false		22		jar_unit_set_artillery_war_machines
thom_ferrik_rat_snatchers	thom_ferrik_rat_snatchers	chariot	war_machine	chariot	monstrous_chariot	cavalry_chariots	true	8	4	1	false		18		jar_unit_set_single_entities
thom_ferrik_art_shield_battery	thom_ferrik_art_shield_battery	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	60	8	0	false		22		jar_unit_set_artillery_war_machines
str_crooktail_slinger_ror	str_crooktail_slinger_ror	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	140	0	0	false	str_crooktail_slinger_ror_sling	22		jar_unit_set_infantry
rathan_inf_range_fanatics	rathan_inf_range_fanatics	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_throwing_star	missile_infantry	true	120	0	0	false	rathan_inf_range_fanatics_missile	12		jar_unit_set_infantry
rathan_ratling	rathan_ratling	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	rathan_ratling	270		jar_unit_set_infantry
str_haematoma_bombadiers	str_haematoma_bombadiers	missile_infantry	inf_ranged	inf_mis	wh2_main_skv_missile_infantry_globe	missile_infantry	true	48	0	0	false	str_haematoma_bombadiers	18	archer	jar_unit_set_infantry
str_haematoma_pyroclasts	str_haematoma_pyroclasts	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_warpfire	missile_infantry	true	32	0	0	false	str_haematoma_pyroclasts	72	archer	jar_unit_set_infantry
str_haematoma_juggernauts	str_haematoma_juggernauts	monstrous_cavalry	war_beast	cav_shk	chaos_juggernaut_sword	cavalry_chariots	true	32	0	32	false	str_haematoma_juggernauts_precursor	1	melee	jar_unit_set_cavalry_chariots
str_haematoma_ravagers	str_haematoma_ravagers	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_warpfire	missile_infantry	true	32	0	0	false	str_haematoma_ravagers	400	archer	jar_unit_set_infantry
str_verminkin	str_verminkin	missile_infantry	inf_ranged	inf_mis	str_verminkin	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_stars	10		jar_unit_set_infantry
str_verminkin_ror	str_verminkin_ror	missile_infantry	inf_ranged	inf_mis	str_verminkin	missile_infantry	true	120	0	0	false	wh2_main_skv_throwing_star_gutter_runners_poison	12		jar_unit_set_infantry
