mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	manEntity	unitSet
singe_vc_zombie_dragon	singe_vc_zombie_dragon	monster	inf_melee	inf_mel	dragon	monster_beasts	true	1	0	0	true		0			jar_unit_set_single_entities
singe_vc_blood_foot_duel	singe_vc_blood_foot_duel	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	60	0	0	false		0			jar_unit_set_infantry
singe_vc_blood_foot_shield	singe_vc_blood_foot_shield	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	60	0	0	false		0			jar_unit_set_infantry
singe_vc_hell_knights	singe_vc_hell_knights	monstrous_cavalry	cavalry	cav_shk	cavalry_flying	cavalry_chariots	true	24	0	24	false		0			jar_unit_set_cavalry_chariots
singe_cth_celestial_swords	singe_cth_celestial_swords	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_cth_celestial_lancers	singe_cth_celestial_lancers	melee_cavalry	war_beast	cav_shk	shock_cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
singe_cth_burningthunder_gunners	singe_cth_burningthunder_gunners	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	90	0	0	false	singe_burningthunder_gun	18			jar_unit_set_infantry
singe_cth_celestial_ox	singe_cth_celestial_ox	monster	inf_melee	inf_mel	chd_bale_taurus	monster_beasts	true	1	0	0	true		0			jar_unit_set_single_entities
singe_ksl_ice_riders	singe_ksl_ice_riders	missile_cavalry	cavalry	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	singe_ice_rider_bow	18			jar_unit_set_cavalry_chariots
singe_ksl_tzar_halberds	singe_ksl_tzar_halberds	melee_infantry	inf_melee	inf_mel	infantry_spear_halberd	infantry	true	80	0	0	false		0			jar_unit_set_infantry
singe_ksl_frost_wyrmlings	singe_ksl_frost_wyrmlings	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander	missile_monster_beasts	true	32	0	0	false	wh2_dlc12_lzd_salamander_flame	18			jar_unit_set_infantry
singe_ksl_warriors_shields	singe_ksl_warriors_shields	melee_infantry	inf_melee	inf_mel	infantry_axe	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_ogk_irongut_ironfists	singe_ogk_irongut_ironfists	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_ironfist	infantry	true	16	0	0	false		0			jar_unit_set_infantry
singe_ogk_irongut_dual	singe_ogk_irongut_dual	monstrous_infantry	inf_melee	inf_mel	wh3_main_ogr_monstrous_dual_weapons	infantry	true	16	0	0	false		0			jar_unit_set_infantry
singe_ogk_rhinox_herd	singe_ogk_rhinox_herd	monster	inf_melee	inf_mel	war_beast	monster_beasts	true	12	0	0	false		0			none
singe_ogk_mournfang_pack	singe_ogk_mournfang_pack	monster	inf_melee	inf_mel	war_beast	monster_beasts	true	12	0	0	false		0			none
singe_ogk_rocketspitters	singe_ogk_rocketspitters	monstrous_infantry	inf_ranged	inf_mis	wh3_main_ogr_monstrous_cannon	missile_infantry	true	16	0	0	false	singe_ogr_rocketlauncher	60			jar_unit_set_infantry
singe_dwf_gyro_flame	singe_dwf_gyro_flame	warmachine	inf_ranged	inf_mis	dwf_gyrocopter	flying_war_machine	true	12	0	0	false	singe_gyro_drake	28			jar_unit_set_artillery_war_machines
singe_dwf_warriors_thrwaxe	singe_dwf_warriors_thrwaxe	melee_infantry	inf_melee	inf_mel	infantry_axe_great	infantry	true	100	0	0	false	singe_warrior_thrwaxe	5			jar_unit_set_infantry
singe_dwf_ranger_gunners	singe_dwf_ranger_gunners	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	80	0	0	false	wh_main_dwf_rifle	18			jar_unit_set_infantry
singe_dwf_bugman_thrower	singe_dwf_bugman_thrower	warmachine	artillery	art_fld	catapult	artillery_war_machines	true	32	4	0	false		22			jar_unit_set_artillery_war_machines
singe_dwf_flame_bombard	singe_dwf_flame_bombard	warmachine	artillery	art_fld	field_gun_flame	artillery_war_machines	true	32	4	0	false		25			jar_unit_set_artillery_war_machines
singe_dwf_irondrake_drakefire	singe_dwf_irondrake_drakefire	missile_infantry	inf_ranged	inf_mis	wh3_main_ksl_pistol_axe_infantry	infantry	true	28	0	0	false	singe_irondrake_drakefire	22			jar_unit_set_infantry
singe_zpotvc_necrofex_rockets	singe_zpotvc_necrofex_rockets	monster	war_beast	inf_mis	monster_artillery	missile_monster_beasts	true	5	0	1	true	singe_necrofex_rocketeer	36			jar_unit_set_single_entities
singe_zpotvc_necrofex_shrapnel	singe_zpotvc_necrofex_shrapnel	monster	war_beast	inf_mis	monster_artillery	missile_monster_beasts	true	5	0	1	true	singe_necrofex_shrapnelcannon	76			jar_unit_set_single_entities
singe_zpotvc_depthknight	singe_zpotvc_depthknight	monstrous_cavalry	war_beast	art_fld	wh2_dlc11_cst_promethean	monster_beasts	true	12	0	12	false		0			jar_unit_set_cavalry_chariots
singe_zpotvc_bat_mortar	singe_zpotvc_bat_mortar	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	44	4	0	false		22			jar_unit_set_artillery_war_machines
singe_zpotvc_corpse_cannon	singe_zpotvc_corpse_cannon	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	44	4	0	false		22			jar_unit_set_artillery_war_machines
singe_zpotvc_deck_snatchers	singe_zpotvc_deck_snatchers	war_beast	cavalry	cav_mis	vmp_fell_bats	monster_beasts	true	24	0	0	false		0		large	jar_unit_set_cavalry_chariots
singe_zpotvc_deck_droppers_handcannons	singe_zpotvc_deck_droppers_handcannons	war_beast	cavalry	cav_mis	wh2_dlc11_cst_deck_droppers	missile_monster_beasts	true	24	0	16	false	singe_deck_dropper_handcannon	18			jar_unit_set_cavalry_chariots
singe_zpotvc_depth_guard_pistols	singe_zpotvc_depth_guard_pistols	missile_infantry	inf_ranged	inf_mel	missile_infantry_pistol	missile_infantry	true	60	0	0	false	singe_depth_pistol	14			jar_unit_set_infantry
singe_zpotvc_deck_burners	singe_zpotvc_deck_burners	missile_infantry	inf_ranged	inf_mis	dwf_irondrakes	missile_infantry	true	32	0	0	false	singe_deck_burn	18			jar_unit_set_infantry
singe_dae_chaos_bears	singe_dae_chaos_bears	monstrous_cavalry	war_beast	cav_mel	wh3_bear_cavalry	cavalry_chariots	true	16	0	16	false		0			jar_unit_set_cavalry_chariots
singe_tze_horror_knights	singe_tze_horror_knights	missile_cavalry	war_beast	cav_mis	wh2_dlc10_flying_missile_cavalry	missile_cavalry_chariots	true	24	0	0	false	singe_horror_flamethrow	20			jar_unit_set_cavalry_chariots
singe_tze_screaming_chariot	singe_tze_screaming_chariot	chariot	war_beast	chariot	wh3_main_tze_burning_chariot	missile_cavalry_chariots	true	1	0	1	true	singe_screaming_fireball	30			jar_unit_set_single_entities
singe_tze_cultists_foot	singe_tze_cultists_foot	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_tze_cultists_horse	singe_tze_cultists_horse	melee_cavalry	cavalry	cav_mel	cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
singe_tze_exalted_screamer	singe_tze_exalted_screamer	monstrous_infantry	inf_melee	inf_mel	wh3_main_tze_screamer	monster_beasts	true	1	0	0	false		0		medium	jar_unit_set_single_entities
singe_tze_doomsayer	singe_tze_doomsayer	monstrous_cavalry	inf_melee	inf_mel	wh2_dlc10_flying_missile_cavalry	missile_cavalry_chariots	true	24	0	0	false	singe_tze_doomsayer_blast	20			jar_unit_set_cavalry_chariots
singe_chd_rifles	singe_chd_rifles	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	80	0	0	false	singe_chd_rifle_rifle	22			jar_unit_set_infantry
singe_chd_trackers	singe_chd_trackers	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	80	0	0	false	singe_chd_tracker_crossbow	20			jar_unit_set_infantry
singe_chd_infernal_bazuka	singe_chd_infernal_bazuka	missile_infantry	inf_ranged	inf_mis	dwf_irondrakes_torpedo	missile_infantry	true	28	0	0	false	singe_chd_infernal_bazukagun	18			jar_unit_set_infantry
singe_chd_infernal_magma	singe_chd_infernal_magma	missile_infantry	inf_ranged	inf_mis	dwf_irondrakes	missile_infantry	true	28	0	0	false	singe_chd_infernal_magmagun	100			jar_unit_set_infantry
singe_chd_zealot_berzerker	singe_chd_zealot_berzerker	melee_infantry	inf_melee	inf_mel	infantry_axe	infantry	true	80	0	0	false		0			jar_unit_set_infantry
singe_lzd_hornedone_riders	singe_lzd_hornedone_riders	melee_cavalry	cavalry	cav_shk	wh2_main_cold_one	cavalry_chariots	true	48	0	48	false		0			jar_unit_set_cavalry_chariots
singe_lzd_redcrest_cohort	singe_lzd_redcrest_cohort	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_javelin	missile_infantry	true	120	0	0	false	singe_redcrest_javelin	4			jar_unit_set_infantry
singe_lzd_temple_cohort	singe_lzd_temple_cohort	melee_infantry	inf_melee	inf_mel	wh2_main_lzd_infantry_halberd	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_lzd_ancient_razordon	singe_lzd_ancient_razordon	monster	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander_ancient	missile_monster_beasts	true	1	0	0	true	singe_ancient_razordon_spike	50		very_large	jar_unit_set_single_entities
singe_lzd_temple_maces	singe_lzd_temple_maces	melee_infantry	inf_melee	inf_mel	wh2_main_lzd_infantry_halberd	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_lzd_temple_riders	singe_lzd_temple_riders	melee_cavalry	cavalry	cav_shk	wh2_main_cold_one_spear	cavalry_chariots	true	48	0	48	false		0			jar_unit_set_cavalry_chariots
singe_lzd_temple_maces_nakai	singe_lzd_temple_maces	melee_infantry	inf_melee	inf_mel	wh2_main_lzd_infantry_halberd	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_lzd_temple_riders_nakai	singe_lzd_temple_riders	melee_cavalry	cavalry	cav_shk	wh2_main_cold_one_spear	cavalry_chariots	true	48	0	48	false		0			jar_unit_set_cavalry_chariots
singe_lzd_chameleon_slayers	singe_lzd_chameleon_slayers	melee_infantry	inf_melee	inf_mel	wh2_dlc17_chameleon_stalkers	infantry	true	90	0	0	false		0			jar_unit_set_infantry
singe_nor_coldone_marauders	singe_nor_coldone_marauders	melee_cavalry	cavalry	cav_mel	wh2_main_cold_one	cavalry_chariots	true	48	0	48	false		0			jar_unit_set_cavalry_chariots
singe_nor_manticore_reavers	singe_nor_manticore_reavers	monstrous_cavalry	war_beast	cav_shk	cavalry_flying_rare	cavalry_chariots	true	8	0	8	false		0			jar_unit_set_cavalry_chariots
singe_nor_armoured_icetroll	singe_nor_armoured_icetroll	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry	monster_beasts	true	16	0	0	false		0			jar_unit_set_infantry
singe_nor_marauder_riders	singe_nor_marauder_riders	melee_cavalry	war_beast	cav_mel	cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
singe_bm_vile_manticore	singe_bm_vile_manticore	monster	inf_melee	inf_mel	dragon	monster_beasts	true	1	0	0	false		0		large	jar_unit_set_single_entities
singe_bm_bestigor_shield	singe_bm_bestigor_shield	melee_infantry	inf_melee	inf_mel	infantry_axe	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_bm_ungor_vile	singe_bm_ungor_vile	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	120	0	0	false	singe_ungor_vibow	22		small	jar_unit_set_infantry
singe_bm_ungor_shard	singe_bm_ungor_shard	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	120	0	0	false	singe_ungor_shbow	22		small	jar_unit_set_infantry
singe_bm_bestigor_spear	singe_bm_bestigor_spear	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_bm_razorgor_behemoth	singe_bm_razorgor_behemoth	monster	inf_melee	spcl	wh_dlc03_bst_razorgor	monster_beasts	true	1	0	0	false		0		very_large	jar_unit_set_single_entities
singe_bm_tuskgor_herd	singe_bm_tuskgor_herd	monstrous_cavalry	inf_melee	spcl	wh_dlc03_bst_razorgor	monster_beasts	true	48	0	0	false		0			jar_unit_set_cavalry_chariots
singe_we_sky_riders	singe_we_sky_riders	melee_cavalry	cavalry	cav_mel	wh2_dlc16_wef_hawks	monster_beasts	true	24	0	24	false		0			jar_unit_set_cavalry_chariots
singe_we_huntsmen_glaive	singe_we_huntsmen_glaive	melee_infantry	inf_melee	inf_mel	wh_dlc05_wef_glaive_infantry	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_we_huntsmen_sword	singe_we_huntsmen_sword	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_we_huntsmen_spear	singe_we_huntsmen_spear	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	100	0	0	false		0			jar_unit_set_infantry
singe_we_sisters_oak	singe_we_sisters_oak	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	80	0	0	false	singe_sister_bow	22			jar_unit_set_infantry
singe_we_huntsmen_parravon	singe_we_huntsmen_parravon	monstrous_cavalry	cavalry	cav_mel	cavalry_flying	cavalry_chariots	true	24	0	24	false		0			jar_unit_set_cavalry_chariots
singe_nur_plague_riders	singe_nur_plague_riders	melee_cavalry	cavalry	cav_mel	wh3_main_nur_toads	monster_beasts	true	24	0	24	false		0			jar_unit_set_cavalry_chariots
singe_nur_plague_palanquin	singe_nur_plague_palanquin	melee_cavalry	cavalry	cav_mel	monstrous_chariot	cavalry_chariots	true	1	0	4	true		0			jar_unit_set_single_entities
singe_nur_plague_walkers	singe_nur_plague_walkers	melee_infantry	inf_melee	inf_mel	wh_dlc04_emp_flagelllents	infantry	true	160	0	0	false		0			jar_unit_set_infantry
singe_nur_plague_spewers	singe_nur_plague_spewers	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	120	0	0	false	singe_plague_spew	5			jar_unit_set_infantry
singe_nur_monstrous_toad	singe_nur_monstrous_toad	melee_infantry	inf_melee	inf_mel	monster_generic	monster_beasts	true	1	0	0	false		0		medium	jar_unit_set_single_entities
singe_nur_blight_knights	singe_nur_blight_knights	monstrous_cavalry	cavalry	cav_mel	wh3_main_nur_rot_flies	monster_beasts	true	12	0	12	false		0			jar_unit_set_cavalry_chariots
singe_grn_idol_hurla	singe_grn_idol_hurla	warmachine	artillery	art_fld	catapult	artillery_war_machines	true	44	4	0	false		22			jar_unit_set_artillery_war_machines
singe_grn_wyvern_black	singe_grn_wyvern_black	monstrous_cavalry	war_beast	cav_shk	cavalry_flying_rare	cavalry_chariots	true	2	0	4	false		0			jar_unit_set_cavalry_chariots
singe_grn_wyvern_savage	singe_grn_wyvern_savage	monstrous_cavalry	war_beast	cav_shk	cavalry_flying_rare	cavalry_chariots	true	2	0	4	false		0			jar_unit_set_cavalry_chariots
singe_grn_dung_flinga	singe_grn_dung_flinga	warmachine	artillery	art_fld	catapult	artillery_war_machines	true	44	4	0	false		22			jar_unit_set_artillery_war_machines
singe_grn_gore_grunta	singe_grn_gore_grunta	melee_cavalry	cavalry	cav_mel	shock_cavalry_boar	cavalry_chariots	true	50	0	50	false		0			jar_unit_set_cavalry_chariots
singe_grn_wolf_pack	singe_grn_wolf_pack	war_beast	inf_melee	inf_mel	war_beast	monster_beasts	true	48	0	0	false		0			none
singe_grn_giant_spiders	singe_grn_giant_spiders	war_beast	inf_melee	inf_mel	grn_arachnarok	monster_beasts	true	32	0	0	false		0			none
singe_grn_night_ladz	singe_grn_night_ladz	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	160	0	0	false		0			jar_unit_set_infantry
singe_grn_spider_chariot	singe_grn_spider_chariot	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	24	8	2	false	singe_grn_spider_chariot_bow	46			jar_unit_set_cavalry_chariots
singe_skv_plague_staves	singe_skv_plague_staves	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_sk_stormvermin_bonebreakers	singe_sk_stormvermin_bonebreakers	monstrous_cavalry	war_beast	cav_shk	monstrous_infantry	monster_beasts	true	12	0	12	false		0			jar_unit_set_cavalry_chariots
singe_skv_screaming_bell	singe_skv_screaming_bell	warmachine	war_machine	com	magic_chariot	artillery_war_machines	true	1	1	1	true		0			jar_unit_set_artillery_war_machines
singe_skv_plague_furnace	singe_skv_plague_furnace	warmachine	war_machine	com	magic_chariot	artillery_war_machines	true	1	1	1	true		0			jar_unit_set_artillery_war_machines
singe_skv_plague_hurlers	singe_skv_plague_hurlers	missile_infantry	inf_ranged	inf_mis	wh2_main_missile_infantry_sling	missile_infantry	true	120	0	0	false	singe_plague_sling	24			jar_unit_set_infantry
singe_emp_arm_swords	singe_emp_arm_swords	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_emp_arm_spears	singe_emp_arm_spears	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_emp_arm_halberd	singe_emp_arm_halberd	melee_infantry	inf_melee	inf_mel	infantry_spear_halberd	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_emp_light_lancers	singe_emp_light_lancers	melee_cavalry	cavalry	cav_shk	shock_cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
singe_emp_arm_halshield	singe_emp_arm_halshield	melee_infantry	inf_melee	inf_mel	infantry_spear_halberd	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_emp_knight_grtswrd	singe_emp_knight_grtswrd	melee_cavalry	cavalry	cav_shk	shock_cavalry	cavalry_chariots	true	60	0	60	false		0			jar_unit_set_cavalry_chariots
singe_emp_freecom_dual	singe_emp_freecom_dual	melee_infantry	inf_melee	inf_mel	wh2_main_infantry_dual_swords	infantry	true	120	0	0	false		0			jar_unit_set_infantry
singe_emp_grenadiers	singe_emp_grenadiers	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	60	0	0	false	singe_inf_grenaderifle	24			jar_unit_set_infantry
singe_emp_state_halshield	singe_emp_state_halshield	melee_infantry	inf_melee	inf_mel	infantry_spear_halberd	infantry	true	120	0	0	false		0			jar_unit_set_infantry
