mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	manEntity	unitSet
cst_nanosh_mon_inf_crypt_maneaters_3	cst_nanosh_mon_inf_crypt_maneaters_3	monstrous_infantry	inf_ranged	inf_mis	wh3_main_ogr_monstrous_pistol	missile_infantry	true	16	0	0	false	wh3_ogr_pistol_bullet	20	archer	large	jar_unit_set_infantry
cst_nanosh_mon_inf_crypt_maneaters_4	cst_nanosh_mon_inf_crypt_maneaters_4	monstrous_infantry	inf_ranged	inf_mis	wh3_main_ogr_monstrous_cannon	missile_infantry	true	16	0	0	false	wh3_main_ogr_leadbelcher_gun	20	archer	large	jar_unit_set_infantry
cst_nanosh_inf_crypt_ghouls_deckhands_0	cst_nanosh_inf_crypt_ghouls_deckhands_0	melee_infantry	inf_melee	inf_mel	infantry_sword	infantry	true	120	0	0	false		0	melee	small	jar_unit_set_infantry
cst_nanosh_inf_crypt_ghouls_deckhands_1	cst_nanosh_inf_crypt_ghouls_deckhands_1	melee_infantry	inf_melee	inf_mel	infantry_spear	infantry	true	120	0	0	false		0	melee	small	jar_unit_set_infantry
cst_nanosh_inf_crypt_ghouls_deckhands_2	cst_nanosh_inf_crypt_ghouls_deckhands_2	missile_infantry	inf_melee	inf_mis	missile_infantry_rifle	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_rifle	22	archer	small	jar_unit_set_infantry
cst_nanosh_inf_crypt_ghouls_deckhands_3	cst_nanosh_inf_crypt_ghouls_deckhands_3	missile_infantry	inf_melee	inf_mis	wh2_dlc11_cst_close_quarters_missile_infantry	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_handcannon	22	archer	small	jar_unit_set_infantry
cst_nanosh_inf_crypt_ghouls_deckhands_4	cst_nanosh_inf_crypt_ghouls_deckhands_4	missile_infantry	inf_melee	inf_mis	wh2_main_skv_missile_infantry_globe	missile_infantry	true	120	0	0	false	cst_nanosh_ghoul_explosive_grenade	6	archer	small	jar_unit_set_infantry
cst_nanosh_mon_inf_sea_monkey_0	cst_nanosh_mon_inf_sea_monkey_0	monstrous_infantry	inf_ranged	inf_mel	vmp_varghulf	monster_beasts	true	16	0	0	false	cst_nanosh_varghulf_cannon_ball	11	melee		jar_unit_set_infantry
cst_nanosh_mon_vargheists_0	cst_nanosh_mon_vargheists_0	monstrous_infantry	inf_melee	inf_mel	monstrous_infantry_flying	monster_beasts	true	16	0	0	false		0	melee		jar_unit_set_infantry
cst_nanosh_ghoul_inf_weapon_team_00	cst_nanosh_ghoul_inf_weapon_team_00	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_warpfire	missile_infantry	true	32	0	0	false	cst_nanosh_flamethrower	72	archer	small	jar_unit_set_infantry
cst_nanosh_ghoul_inf_weapon_team_01	cst_nanosh_ghoul_inf_weapon_team_01	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	cst_nanosh_weapon_team_gattling	270	archer	small	jar_unit_set_infantry
cst_nanosh_ghoul_inf_weapon_team_02	cst_nanosh_ghoul_inf_weapon_team_02	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	cst_nanosh_long_rifle	22	artillery	small	jar_unit_set_infantry
cst_nanosh_ghoul_inf_weapon_team_03	cst_nanosh_ghoul_inf_weapon_team_03	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_poisoned_wind_mortar	missile_infantry	true	12	0	0	false	cst_nanosh_mortar_weapon_team_shell	14	artillery	small	jar_unit_set_infantry
cst_nanosh_ghoul_inf_weapon_team_04	cst_nanosh_ghoul_inf_weapon_team_04	melee_infantry	inf_melee	inf_mel	wh2_dlc14_skv_weapon_team_warp_grinder	infantry	true	32	0	0	false		0	melee	small	jar_unit_set_infantry
