mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
ovn_arb_inf_corsairs	ovn_arb_inf_corsairs	melee_infantry	inf_melee	inf_mel	wh2_main_infantry_dual_swords	infantry	true	120	0	0	false	arb_corsair_pistol	4	melee	jar_unit_set_infantry
ovn_arb_inf_jezzails	ovn_arb_inf_jezzails	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	ovn_arb_inf_jezzails	22	archer	jar_unit_set_infantry
ovn_arb_inf_jezzails_ror	ovn_arb_inf_jezzails_ror	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	ovn_arb_inf_jezzails_ror	22	archer	jar_unit_set_infantry
ovn_arb_inf_naffatun_ror	ovn_arb_inf_naffatun_ror	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	90	0	0	false	arb_napthta_bomb_ror	5	archer	jar_unit_set_infantry
ovn_arb_mon_tempest_djinn	ovn_arb_mon_tempest_djinn	monster	inf_ranged	spcl	ovn_arb_djinns_missile	missile_monster_beasts	true	1	0	0	true	ovn_arb_tempest_djinn	36	artillery	jar_unit_set_single_entities
ovn_arb_mon_tempest_djinn_ror	ovn_arb_mon_tempest_djinn_ror	monster	inf_ranged	spcl	ovn_arb_djinns_missile	missile_monster_beasts	true	1	0	0	true	ovn_arb_tempest_djinn_ror	36	artillery	jar_unit_set_single_entities
ovn_arb_mon_tempest_djinn_summoned	ovn_arb_mon_tempest_djinn_summoned	monster	inf_ranged	spcl	ovn_arb_djinns_missile	missile_monster_beasts	true	1	0	0	true	ovn_arb_tempest_djinn	36	artillery	jar_unit_set_single_entities
ovn_arb_mon_war_elephant	ovn_arb_mon_war_elephant	monster	war_beast	inf_mel	ovn_elephant	monster_beasts	true	6	0	1	true		200	melee	jar_unit_set_single_entities
ovn_arb_mon_war_elephant_ror_1	ovn_arb_mon_war_elephant_ror_1	monster	war_beast	inf_mel	ovn_elephant	monster_beasts	true	6	0	1	true		200	melee	jar_unit_set_single_entities
ovn_arb_mon_war_elephant_ror_2	ovn_arb_mon_war_elephant_ror_2	monster	war_beast	inf_mel	ovn_elephant	monster_beasts	true	3	0	1	true	ovn_arb_elephant_cannon	22	melee	jar_unit_set_single_entities
ovn_arb_tmb_mon_ushabti_1	wh2_dlc09_tmb_mon_ushabti_1	monstrous_infantry	inf_ranged	inf_mis	wh2_dlc09_tmb_ushabti_bow	missile_monster_beasts	true	12	0	0	false	wh2_dlc09_tmb_bow_ushabti	21	artillery	jar_unit_set_monstrous
ovn_arb_tmb_veh_khemrian_warsphinx_0	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	monster	war_beast	inf_mel	wh2_dlc09_tmb_warsphinx	missile_monster_beasts	true	4	0	1	true		200	melee	jar_unit_set_single_entities
ovn_arb_tze_inf_blue_horrors_0	wh3_main_tze_inf_blue_horrors_0	missile_infantry	inf_ranged	inf_mis	wh3_main_tze_blue_horror	infantry	true	160	0	0	false	wh3_main_tze_blue_horror_fire_bolt	4	archer	jar_unit_set_infantry
ovn_arb_tze_inf_pink_horrors_0	wh3_main_tze_inf_pink_horrors_0	missile_infantry	inf_ranged	inf_mis	wh3_main_tze_pink_horror	missile_infantry	true	80	0	0	false	wh3_main_tze_pink_horror_fire_bolt	20	archer	jar_unit_set_infantry
ovn_arb_tze_mon_flamers_0	wh3_main_tze_mon_flamers_0	monstrous_infantry	inf_ranged	inf_mis	wh3_main_tze_flamer	missile_monster_beasts	true	12	0	0	false	wh3_main_tze_flamer_flame	110	archer	jar_unit_set_monstrous
ovn_arb_veh_naphtha_thrower_ror	ovn_arb_veh_naphtha_thrower_ror	chariot	war_machine	chariot	ovn_arb_veh_naphtha_thrower_ror	artillery_war_machines	true	1	1	0	true	ovn_arb_naphtha_thrower_ror	120	artillery	jar_unit_set_artillery_war_machines
