mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
sartosa_pirate_handguns	sartosa_pirate_handguns	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	sartosa_handgun	18	archer	jar_unit_set_infantry
sartosa_pirate_handguns_ror	sartosa_pirate_handguns_ror	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	sartosa_handgun_ror	18	archer	jar_unit_set_infantry
sartosa_privateers	sartosa_privateers	missile_infantry	inf_ranged	inf_mel	missile_infantry_pistol	missile_infantry	true	120	0	0	false	sartosa_privateer_pistol	18	archer	jar_unit_set_infantry
sartosa_privateers_ror	sartosa_privateers_ror	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	sartosa_privateer_ror_handgun	18	melee	jar_unit_set_infantry
sartosa_promethean_riders	sartosa_promethean_riders	monstrous_infantry	war_beast	inf_mis	wh2_dlc11_cst_promethean_missile	missile_monster_beasts	true	24	0	12	false	sartosa_rifle_promethean_bullet	45	melee	jar_unit_set_monstrous
sartosa_promethean_riders_davey_ror	sartosa_promethean_riders_davey_ror	monstrous_infantry	war_beast	inf_mis	wh2_dlc11_cst_promethean_missile	missile_monster_beasts	true	24	0	12	false		45	melee	jar_unit_set_monstrous
sartosa_saboteurs	sartosa_saboteurs	missile_infantry	inf_ranged	inf_mel	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	60	0	0	false	sartosa_saboteur_bomb	8	archer	jar_unit_set_infantry
sartosa_smugglers	sartosa_smugglers	missile_infantry	inf_ranged	inf_mel	missile_infantry_pistol	missile_infantry	true	90	0	0	false	sartosa_privateer_pistol	18	archer	jar_unit_set_infantry
sartosa_smugglers_ror	sartosa_smugglers_ror	missile_infantry	inf_ranged	inf_mel	missile_infantry_pistol	missile_infantry	true	90	0	0	false	sartosa_smuggler_pistol_ror	18	melee	jar_unit_set_infantry
sartosa_smugglers_sammy_ror	sartosa_smugglers_sammy_ror	melee_infantry	inf_ranged	inf_mel	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	60	0	0	false	sartosa_saboteur_bomb_sammy	8	archer	jar_unit_set_infantry
sartosa_privateers_summoned	sartosa_privateers_summoned	missile_infantry	inf_ranged	inf_mis	missile_infantry_pistol	missile_infantry	true	120	0	0	false	sartosa_privateer_pistol	18	archer	jar_unit_set_infantry
