mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
hng_heavy_archers_0	hng_heavy_archers_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	1	0	false	hng_heavy_archer_bow	28		jar_unit_set_single_entities
hng_horsemasters_0	hng_horsemasters_0	missile_infantry	inf_ranged	inf_mis	wh3_main_ksl_bow_glaive_infantry	missile_infantry	true	80	0	0	false	hng_horsemaster_bow	28		jar_unit_set_infantry
hng_khevtuul_0	hng_khevtuul_0	missile_infantry	inf_ranged	inf_mis	hng_khevtuul	missile_infantry	true	60	0	0	false	hng_horsemaster_bow	28		jar_unit_set_infantry
hng_horse_archers_0	hng_horse_archers_0	missile_cavalry	war_beast	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	hng_cav_scout_bow	22		jar_unit_set_cavalry_chariots
hng_mounted_heavy_archers_0	hng_mounted_heavy_archers_0	missile_cavalry	war_beast	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	hng_cav_heavy_archer_bow	24		jar_unit_set_cavalry_chariots
hng_mounted_horsemasters_0	hng_mounted_horsemasters_0	missile_cavalry	war_beast	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	48	0	48	false	hng_cav_horsemaster_bow	28		jar_unit_set_cavalry_chariots
hng_mounted_shamans_tchar_0	hng_mounted_shamans_tchar_0	missile_cavalry	war_beast	cav_mis	hng_mounted_shamans	missile_cavalry_chariots	true	32	0	32	false	hng_mounted_shamans_firebolt	10		jar_unit_set_cavalry_chariots
hng_centigors_2	hng_centigors_2	monstrous_cavalry	inf_ranged	cav_mis	hng_centigor_greatbow	monster_beasts	true	24	0	0	false	hng_centigor_great_bow	16		jar_unit_set_monstrous
hng_centigor_elder_0	hng_centigor_elder_0	monstrous_cavalry	inf_ranged	cav_mel	hng_centigors	monster_beasts	true	1	0	0	false	hng_centigor_elder_gore	5		jar_unit_set_single_entities
hng_mounted_shamans_tchar_ror_0	hng_mounted_shamans_tchar_ror_0	missile_cavalry	war_beast	cav_mis	hng_mounted_shamans	missile_cavalry_chariots	true	32	0	32	false	hng_mounted_shamans_flame	108		jar_unit_set_cavalry_chariots
hng_nomads_ror_0	hng_nomads_ror_0	melee_infantry	inf_melee	inf_mel	hng_sword_infantry	infantry	true	120	0	0	false	hng_naptha_jar	3		jar_unit_set_infantry
hng_heavy_archers_ror_0	hng_heavy_archers_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	1	0	false	hng_heavy_archer_bow	28		jar_unit_set_single_entities
hng_khevtuul_ror_0	hng_khevtuul_ror_0	missile_infantry	inf_ranged	inf_mis	hng_khevtuul	missile_infantry	true	60	0	0	false	hng_horsemaster_bow	28		jar_unit_set_infantry
hng_centigors_ror_0	hng_centigors_ror_0	monstrous_cavalry	inf_ranged	inf_mis	hng_centigor_greatbow	monster_beasts	true	12	0	0	false	hng_ror_centigor_great_bow	5		jar_unit_set_monstrous
hng_sea_dragon_hunters_0	hng_sea_dragon_hunters_0	missile_infantry	inf_ranged	inf_mis	wh2_main_def_missile_infantry_handbow	missile_infantry	true	100	0	0	false	wh2_main_def_handbow_bolt	16		jar_unit_set_infantry
hng_art_reaper_bolt_thrower_0	hng_art_reaper_bolt_thrower_0	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	32	4	0	false		24		jar_unit_set_artillery_war_machines
hng_scourgerunner_chariot_0	hng_scourgerunner_chariot_0	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	12	4	2	false	wh2_dlc14_def_harpoon_scourgerunner_chariot	48		jar_unit_set_cavalry_chariots
hng_aw_magma_cannon_0	wh3_dlc23_chd_veh_magma_cannon	warmachine	war_machine	chariot	field_gun_flame	artillery_war_machines	true	1	1	0	true	wh3_dlc23_chd_veh_magma_cannon_ball_primary	25	artillery	jar_unit_set_artillery_war_machines
hng_steel_spitters_0	hng_steel_spitters_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_close_quarters_missile_infantry	missile_infantry	true	90	0	0	false	wh3_cth_iron_hail_gun_bullet	22		jar_unit_set_infantry
hng_art_looted_cannon_0	hng_art_looted_cannon_0	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	44	4	2	false		22		jar_unit_set_artillery_war_machines
hng_art_thunderspitter_0	hng_art_thunderspitter_0	warmachine	artillery	art_fld	emp_rocket_battery	artillery_war_machines	true	44	4	2	false		84		jar_unit_set_artillery_war_machines
hng_veh_wallripper_0	hng_veh_wallripper_0	chariot	war_machine	chariot	artillery_cannon	artillery_war_machines	true	3	1	1	true	wh3_main_ogr_veh_ironblaster	20		jar_unit_set_artillery_war_machines
hng_dread_beasts_of_mourn_0	hng_dread_beasts_of_mourn_0	monster	war_beast	inf_mel	wh3_main_ogr_stonehorn	monster_beasts	true	35	0	5	true		50		jar_unit_set_single_entities
