mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
hkrul_bearmen	hkrul_bearmen	missile_infantry	inf_ranged	inf_mis	infantry_axe_throwing	missile_infantry	true	100	0	0	false	wh_dlc08_nor_throwing_axe	15		jar_unit_set_infantry
hkrul_sarl_hunters	hkrul_sarl_hunters	missile_infantry	inf_ranged	inf_mel	hkrul_norsca_missile_bow	hkrul_nor_norsca	false	90	0	0	false	hkrul_sarl_hunters	25		jar_unit_set_infantry
hkrul_sarl_hunters_ror	hkrul_sarl_hunters_ror	missile_infantry	inf_ranged	inf_mel	hkrul_norsca_missile_bow	hkrul_nor_norsca	false	90	0	0	false	hkrul_sarl_hunters_ror	20		jar_unit_set_infantry
hkrul_norsca_harpoon_ror	hkrul_norsca_harpoon_ror	warmachine	artillery	art_fld	wh_dlc06_bolt_thrower	artillery_war_machines	true	40	4	0	false		25	artillery	jar_unit_set_artillery_war_machines
hkrul_norsca_whalers	hkrul_norsca_whalers	missile_infantry	inf_ranged	inf_mis	wh_dlc08_nor_hunters_javelin	missile_infantry	true	90	0	0	false	hkrul_norsca_whalers	12	archer	jar_unit_set_infantry
rhox_kurgan_javelin	rhox_kurgan_javelin	missile_infantry	inf_ranged	inf_mis	wh_dlc08_nor_hunters_javelin	missile_infantry	true	90	0	0	false	wh_dlc08_nor_javelin_heavy	20		jar_unit_set_infantry
nor_longship_ror	nor_longship_ror	warmachine	war_beast	inf_mis	hkrul_norsca_longship_ror	artillery_war_machines	true	15	0	1	true	wh_nor_javelin_longship	40	skirmish	jar_unit_set_artillery_war_machines
hkrul_sarl_inf_marauder_hunters_1	hkrul_sarl_inf_marauder_hunters_1	missile_infantry	inf_ranged	inf_mis	hkrul_norsca_missile	hkrul_nor_norsca	false	90	0	0	false	wh_dlc08_nor_javelin_heavy	12		jar_unit_set_infantry
hkrul_sarl_inf_marauder_hunters_0	hkrul_sarl_inf_marauder_hunters_0	missile_infantry	inf_ranged	inf_mis	hkrul_norsca_axe_throwing	hkrul_nor_norsca	false	90	0	0	false	wh_dlc08_nor_throwing_axe	12		jar_unit_set_infantry
scm_fc_norsca_aesling_nor_marauder_throwing_axe	scm_fc_norsca_aesling_nor_marauder_throwing_axe	missile_infantry	inf_ranged	inf_mis	hkrul_norsca_axe_throwing	hkrul_nor_norsca	false	90	0	0	false	wh_dlc08_nor_throwing_axe	12		jar_unit_set_infantry
scm_fc_norsca_aesling_nor_marauder_javelins	scm_fc_norsca_aesling_nor_marauder_javelins	missile_infantry	inf_ranged	inf_mis	hkrul_norsca_missile	hkrul_nor_norsca	false	90	0	0	false	wh_dlc08_nor_javelin_heavy	12		jar_unit_set_infantry
scm_fc_norsca_aesling_nor_marauder_horsemen_throwing_axe	scm_fc_norsca_aesling_nor_marauder_horsemen_throwing_axe	missile_cavalry	war_beast	cav_mis	hkrul_norsca_axe_throwing	hkrul_nor_norsca	false	60	0	60	false	wh_main_chs_throwing_axe	12		jar_unit_set_cavalry_chariots
scm_fc_norsca_bloodfjord_nor_marauder_javelins	scm_fc_norsca_bloodfjord_nor_marauder_javelins	missile_infantry	inf_ranged	inf_mis	hkrul_norsca_missile	hkrul_nor_norsca	false	90	0	0	false	wh_dlc08_nor_javelin_heavy	12		jar_unit_set_infantry
wh_mod_nor_veh_mammoth_siege_tower_0	wh_mod_nor_veh_mammoth_siege_tower_0	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	14	1	2	true	wh_mod_nor_catapult_siege_tower	30		jar_unit_set_single_entities
wh_mod_nor_veh_war_wagon_0	wh_mod_nor_veh_war_wagon_0	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	30	5	4	false	wh_mod_nor_javelin_war_wagons	216		jar_unit_set_cavalry_chariots
wh_mod_nor_dwf_inf_sappers	wh_mod_nor_dwf_inf_sappers	melee_infantry	inf_melee	inf_mel	infantry_pickaxe	infantry	true	50	0	0	false	wh_main_dwf_blasting_charges	2		jar_unit_set_infantry
