mainUnitKey	landUnitKey	caste	category	class	uiGroup	parentGroup	useVanillaParentGroup	numMen	numEngines	numMounts	useHitpointsInCampaign	primaryMissileWeapon	primaryAmmo	arUnitCategory	unitSet
wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	chariot	war_machine	chariot	missile_chariot	missile_cavalry_chariots	true	24	12	2	false	wh2_dlc09_tmb_bow_chariot	30	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc10_def_cav_raven_heralds_ror_0	wh2_dlc10_def_cav_raven_heralds_ror_0	missile_cavalry	cavalry	cav_mis	wh2_dlc10_flying_missile_cavalry	missile_cavalry_chariots	true	24	0	24	false	wh2_main_def_repeater_crossbow_pegasus_ror_0	16	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc10_def_inf_the_bolt_fiends_ror_0	wh2_dlc10_def_inf_the_bolt_fiends_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_main_def_repeater_crossbow_ror_0	18	archer	jar_unit_set_infantry
wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	missile_cavalry	cavalry	cav_mis	missile_cavalry_bow	missile_cavalry_chariots	true	60	0	60	false	wh2_main_hef_bow_arrow_rider	18	archer	jar_unit_set_cavalry_chariots
wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	80	0	0	false	wh2_dlc10_hef_longbow_arrow_everqueen_court_guard	22	archer	jar_unit_set_infantry
wh2_dlc10_hef_inf_shadow_walkers_0	wh2_dlc10_hef_inf_shadow_walkers_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	60	0	0	false	wh2_dlc10_hef_longbow_arrow_shadow_walker	20	skirmish	jar_unit_set_infantry
wh2_dlc10_hef_inf_shadow_warriors_0	wh2_dlc10_hef_inf_shadow_warriors_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	80	0	0	false	wh2_dlc10_hef_longbow_arrow_shadow	20	skirmish	jar_unit_set_infantry
wh2_dlc10_hef_inf_sisters_of_avelorn_0	wh2_dlc10_hef_inf_sisters_of_avelorn_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	80	0	0	false	wh2_dlc10_hef_longbow_arrow_sisters	22	archer	jar_unit_set_infantry
wh2_dlc10_hef_inf_the_grey_ror_0	wh2_dlc10_hef_inf_the_grey_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	80	0	0	false	wh2_dlc10_hef_longbow_arrow_shadow	20	skirmish	jar_unit_set_infantry
wh2_dlc10_hef_inf_the_storm_riders_ror_0	wh2_dlc10_hef_inf_the_storm_riders_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_main_hef_missile_infantry_bow_spear	missile_infantry	true	90	0	0	false	wh2_main_hef_sea_guard_bow	22	archer	jar_unit_set_infantry
wh2_dlc11_cst_art_carronade	wh2_dlc11_cst_art_carronade	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	44	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_dlc11_cst_art_mortar	wh2_dlc11_cst_art_mortar	warmachine	artillery	art_fld	artillery_mortar	artillery_war_machines	true	44	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_dlc11_cst_art_queen_bess	wh2_dlc11_cst_art_queen_bess	warmachine	artillery	art_fld	artillery_mortar	artillery_war_machines	true	48	1	0	false		16	artillery	jar_unit_set_artillery_war_machines
wh2_dlc11_cst_cav_deck_droppers_0	wh2_dlc11_cst_cav_deck_droppers_0	war_beast	cavalry	cav_mis	wh2_dlc11_cst_deck_droppers_pistols	missile_monster_beasts	true	24	0	16	false	wh2_dlc11_cst_deck_dropper_pistol	20	archer	jar_unit_set_monstrous
wh2_dlc11_cst_cav_deck_droppers_1	wh2_dlc11_cst_cav_deck_droppers_1	war_beast	cavalry	cav_mis	wh2_dlc11_cst_deck_droppers_bombs	missile_monster_beasts	true	24	0	16	false	wh2_dlc11_cst_bomb_deck_droppers	7	archer	jar_unit_set_monstrous
wh2_dlc11_cst_cav_deck_droppers_2	wh2_dlc11_cst_cav_deck_droppers_2	war_beast	cavalry	cav_mis	wh2_dlc11_cst_deck_droppers	missile_monster_beasts	true	24	0	16	false	wh2_dlc11_cst_deck_dropper_rifle	18	archer	jar_unit_set_monstrous
wh2_dlc11_cst_cav_deck_droppers_ror_0	wh2_dlc11_cst_cav_deck_droppers_ror_0	war_beast	cavalry	cav_mis	wh2_dlc11_cst_deck_droppers_bombs	missile_monster_beasts	true	24	0	16	false	wh2_dlc11_cst_bomb_deck_droppers_ror	7	archer	jar_unit_set_monstrous
wh2_dlc11_cst_inf_deck_gunners_0	wh2_dlc11_cst_inf_deck_gunners_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_sniper	missile_infantry	true	36	0	0	false	wh2_cst_deck_gunner_rifle	22	artillery	jar_unit_set_infantry
wh2_dlc11_cst_inf_deck_gunners_ror_0	wh2_dlc11_cst_inf_deck_gunners_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_sniper	missile_infantry	true	36	0	0	false	wh2_cst_deck_gunner_rifle_ror	22	artillery	jar_unit_set_infantry
wh2_dlc11_cst_inf_sartosa_militia_0	wh2_dlc11_cst_inf_sartosa_militia_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_pistol	missile_infantry	true	120	0	0	false	wh_dlc04_emp_free_company_pistol	18	archer	jar_unit_set_infantry
wh2_dlc11_cst_inf_zombie_gunnery_mob_0	wh2_dlc11_cst_inf_zombie_gunnery_mob_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_missile_pistol	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_pistol	22	archer	jar_unit_set_infantry
wh2_dlc11_cst_inf_zombie_gunnery_mob_1	wh2_dlc11_cst_inf_zombie_gunnery_mob_1	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_rifle	22	archer	jar_unit_set_infantry
wh2_dlc11_cst_inf_zombie_gunnery_mob_2	wh2_dlc11_cst_inf_zombie_gunnery_mob_2	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_close_quarters_missile_infantry	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_handcannon	22	archer	jar_unit_set_infantry
wh2_dlc11_cst_inf_zombie_gunnery_mob_3	wh2_dlc11_cst_inf_zombie_gunnery_mob_3	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_explosives_infantry	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_bombs	5	archer	jar_unit_set_infantry
wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_rifle	22	archer	jar_unit_set_infantry
wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0	wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc11_cst_missile_pistol	missile_infantry	true	120	0	0	false	wh2_dlc11_cst_pistol	22	archer	jar_unit_set_infantry
wh2_dlc11_cst_mon_necrofex_colossus_0	wh2_dlc11_cst_mon_necrofex_colossus_0	monster	war_beast	inf_mis	monster_artillery	missile_monster_beasts	true	5	0	1	true	wh2_cst_necrofex_colossus_cannon	22	artillery	jar_unit_set_single_entities
wh2_dlc11_cst_mon_necrofex_colossus_ror_0	wh2_dlc11_cst_mon_necrofex_colossus_ror_0	monster	war_beast	inf_mis	monster_artillery	missile_monster_beasts	true	5	0	1	true	wh2_cst_necrofex_colossus_flame_cannon	88	artillery	jar_unit_set_single_entities
wh2_dlc11_cst_mon_rotting_leviathan_0	wh2_dlc11_cst_mon_rotting_leviathan_0	monster	war_beast	inf_mel	monster_generic	monster_beasts	true	5	0	1	true		200	melee	jar_unit_set_single_entities
wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0	monstrous_infantry	war_beast	inf_mis	wh2_dlc11_cst_promethean_missile	missile_monster_beasts	true	24	0	12	false		45	melee	jar_unit_set_monstrous
wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	monstrous_infantry	war_beast	inf_mis	wh2_dlc11_cst_promethean_missile	missile_monster_beasts	true	24	0	12	false		45	melee	jar_unit_set_monstrous
wh2_dlc11_vmp_inf_crossbowmen	wh2_dlc11_vmp_inf_crossbowmen	missile_infantry	inf_ranged	inf_mis	missile_infantry_crossbow	missile_infantry	true	90	0	0	false	wh_main_emp_crossbow	22	archer	jar_unit_set_infantry
wh2_dlc11_vmp_inf_handgunners	wh2_dlc11_vmp_inf_handgunners	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	wh_main_emp_rifle	22	archer	jar_unit_set_infantry
wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua	wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_javelin_terradon	26	skirmish	jar_unit_set_monstrous
wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua	wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_fireleech_bola_terradon	26	skirmish	jar_unit_set_monstrous
wh2_dlc12_lzd_cav_terradon_riders_ror_0	wh2_dlc12_lzd_cav_terradon_riders_ror_0	monster	cavalry	cav_mis	wh2_main_lzd_terradon	missile_monster_beasts	true	10	0	10	false	wh2_main_lzd_javelin_terradon	26	skirmish	jar_unit_set_monstrous
wh2_dlc12_lzd_mon_ancient_salamander_0	wh2_dlc12_lzd_mon_ancient_salamander_0	monster	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander_ancient	missile_monster_beasts	true	1	0	0	true	wh2_dlc12_lzd_salamander_flame_large	25	artillery	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_ancient_salamander_0_blessed	wh2_dlc12_lzd_mon_ancient_salamander_0_blessed	monster	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander_ancient	missile_monster_beasts	true	1	0	0	true	wh2_dlc12_lzd_salamander_flame_large_blessed	25	archer	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_ancient_stegadon_1	wh2_dlc12_lzd_mon_ancient_stegadon_1	monster	war_beast	inf_mel	wh2_dlc17_lzd_ancient_stegadon_engine	monster_beasts	true	5	0	1	true		80	melee	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_ancient_stegadon_1_nakai	wh2_dlc12_lzd_mon_ancient_stegadon_1	monster	war_beast	inf_mel	wh2_dlc17_lzd_ancient_stegadon_engine	monster_beasts	true	5	0	1	true		80	melee	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_ancient_stegadon_ror_0	wh2_dlc12_lzd_mon_ancient_stegadon_ror_0	monster	war_beast	inf_mel	wh2_dlc17_lzd_ancient_stegadon	missile_monster_beasts	true	5	0	1	true	wh2_main_lzd_mon_stegadon_blowpipe	80	archer	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_bastiladon_3	wh2_dlc12_lzd_mon_bastiladon_3	monster	war_beast	inf_mel	wh2_dlc17_lzd_bastiladon_healing	monster_beasts	true	4	0	1	true		70	melee	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_bastiladon_3_nakai	wh2_dlc12_lzd_mon_bastiladon_3	monster	war_beast	inf_mel	wh2_dlc17_lzd_bastiladon_healing	monster_beasts	true	4	0	1	true		70	melee	jar_unit_set_single_entities
wh2_dlc12_lzd_mon_salamander_pack_0	wh2_dlc12_lzd_mon_salamander_pack_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander	missile_monster_beasts	true	32	0	0	false	wh2_dlc12_lzd_salamander_flame	18	archer	jar_unit_set_monstrous
wh2_dlc12_lzd_mon_salamander_pack_0_blessed	wh2_dlc12_lzd_mon_salamander_pack_0_blessed	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander	missile_monster_beasts	true	32	0	0	false	wh2_dlc12_lzd_salamander_flame_blessed	18	archer	jar_unit_set_monstrous
wh2_dlc12_lzd_mon_salamander_pack_ror_0	wh2_dlc12_lzd_mon_salamander_pack_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_salamander	missile_monster_beasts	true	32	0	0	false	wh2_dlc12_lzd_salamander_ror_flame	18	archer	jar_unit_set_monstrous
wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	56	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_warp_jezzails_lab_ror	22	artillery	jar_unit_set_infantry
wh2_dlc12_skv_inf_ratling_gun_0	wh2_dlc12_skv_inf_ratling_gun_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_ratling_gun_bullet	270	archer	jar_unit_set_infantry
wh2_dlc12_skv_inf_ratling_gun_ror_0	wh2_dlc12_skv_inf_ratling_gun_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_ratling_gun_ror_bullet	270	archer	jar_unit_set_infantry
wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	wh2_dlc12_skv_inf_ratling_gun_ror_tech_lab_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_ratling_gun_bullet_lab_ror	410	archer	jar_unit_set_infantry
wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	wh2_dlc12_skv_inf_warpfire_thrower_ror_tech_lab_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_warpfire	missile_infantry	true	48	0	0	false	wh2_main_skv_warpfire	72	archer	jar_unit_set_infantry
wh2_dlc12_skv_inf_warplock_jezzails_0	wh2_dlc12_skv_inf_warplock_jezzails_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_warp_jezzails	22	artillery	jar_unit_set_infantry
wh2_dlc12_skv_inf_warplock_jezzails_ror_0	wh2_dlc12_skv_inf_warplock_jezzails_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc14_skv_weapon_team_gun	missile_infantry	true	32	0	0	false	wh2_dlc12_skv_warp_jezzails_ror	22	artillery	jar_unit_set_infantry
wh2_dlc12_skv_veh_doomwheel_ror_0	wh2_dlc12_skv_veh_doomwheel_ror_0	warmachine	war_machine	chariot	wh2_main_skv_doomwheel	artillery_war_machines	true	25	1	0	true		52	melee	jar_unit_set_artillery_war_machines
wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0	warmachine	war_machine	chariot	wh2_main_skv_doomwheel	artillery_war_machines	true	25	1	0	true		52	melee	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_art_great_cannon_imperial_supply	wh_main_emp_art_great_cannon	warmachine	artillery	art_fld	artillery_cannon	artillery_war_machines	true	44	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_art_helblaster_volley_gun_imperial_supply	wh_main_emp_art_helblaster_volley_gun	warmachine	artillery	art_fld	artillery_field_gun	artillery_war_machines	true	44	4	0	false		198	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_art_helstorm_rocket_battery_imperial_supply	wh_main_emp_art_helstorm_rocket_battery	warmachine	artillery	art_fld	emp_rocket_battery	artillery_war_machines	true	44	4	0	false		66	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_art_mortar_ror_0	wh2_dlc13_emp_art_mortar_ror_0	warmachine	artillery	art_fld	artillery_mortar	artillery_war_machines	true	44	4	0	false		22	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_cav_outriders_1_imperial_supply	wh_main_emp_cav_outriders_1	missile_cavalry	cavalry	cav_mis	missile_cavalry_grenade_launcher	missile_cavalry_chariots	true	48	0	48	false	wh_main_emp_grenade_launcher	18	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_cav_outriders_ror_0	wh2_dlc13_emp_cav_outriders_ror_0	missile_cavalry	cavalry	cav_mis	missile_cavalry_rifle	missile_cavalry_chariots	true	60	0	48	false	wh2_dlc13_emp_grenade_launcher_bordermen	18	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_cav_pistoliers_1_imperial_supply	wh_main_emp_cav_pistoliers_1	missile_cavalry	cavalry	cav_mis	missile_cavalry_pistol	missile_cavalry_chariots	true	60	0	60	false	wh_main_emp_pistol	24	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_cav_pistoliers_ror_0	wh2_dlc13_emp_cav_pistoliers_ror_0	missile_cavalry	cavalry	cav_mis	missile_cavalry_pistol	missile_cavalry_chariots	true	60	0	60	false	wh2_dlc13_emp_pistol_noble_sons	24	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_inf_archers_0	wh2_dlc13_emp_inf_archers_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_bow_archers	20	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_archers_ror_0	wh2_dlc13_emp_inf_archers_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_bow_archers_deathjacks	20	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_crossbowmen_ror_0	wh2_dlc13_emp_inf_crossbowmen_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_crossbow	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_crossbow_stir_river_patrol	22	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_handgunners_imperial_supply	wh_main_emp_inf_handgunners	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	wh_main_emp_rifle	22	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_handgunners_ror_0	wh2_dlc13_emp_inf_handgunners_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_rifle	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_rifle_surefires	22	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_huntsmen_0	wh2_dlc13_emp_inf_huntsmen_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_bow_huntsmen	22	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_huntsmen_0_imperial_supply	wh2_dlc13_emp_inf_huntsmen_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_bow_huntsmen	22	archer	jar_unit_set_infantry
wh2_dlc13_emp_inf_huntsmen_ror_0	wh2_dlc13_emp_inf_huntsmen_ror_0	missile_infantry	inf_ranged	inf_mis	missile_infantry_bow	missile_infantry	true	90	0	0	false	wh2_dlc13_emp_bow_huntsmen_white_wolves	22	archer	jar_unit_set_infantry
wh2_dlc13_emp_veh_luminark_of_hysh_0_imperial_supply	wh_main_emp_veh_luminark_of_hysh_0	chariot	war_machine	chariot	magic_chariot	artillery_war_machines	true	2	1	2	true	wh_main_solheims_bolt_of_illumination	14	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_veh_steam_tank_imperial_supply	wh_main_emp_veh_steam_tank_driver	chariot	war_machine	chariot	emp_steam_tank	artillery_war_machines	true	3	1	1	true	wh_main_emp_steam_tank_cannon_ball	40	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_veh_steam_tank_ror_0	wh2_dlc13_emp_veh_steam_tank_driver_ror_0	chariot	war_machine	chariot	emp_steam_tank	artillery_war_machines	true	3	1	1	true	wh2_dlc13_emp_steam_tank_cannon_ball_emperors_wrath	40	artillery	jar_unit_set_artillery_war_machines
wh2_dlc13_emp_veh_war_wagon_0	wh2_dlc13_emp_veh_war_wagon_0	chariot	war_machine	chariot	missile_chariot_rifle	missile_cavalry_chariots	true	24	4	2	false	wh2_dlc13_emp_rifle_war_wagons	210	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	wh2_dlc13_emp_veh_war_wagon_0	chariot	war_machine	chariot	missile_chariot_rifle	missile_cavalry_chariots	true	24	4	2	false	wh2_dlc13_emp_rifle_war_wagons	210	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_veh_war_wagon_1	wh2_dlc13_emp_veh_war_wagon_1	chariot	war_machine	chariot	missile_chariot_mortar	missile_cavalry_chariots	true	8	4	2	false	wh2_dlc13_emp_mortar_shell_war_wagon	22	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	wh2_dlc13_emp_veh_war_wagon_1	chariot	war_machine	chariot	missile_chariot_mortar	missile_cavalry_chariots	true	8	4	2	false	wh2_dlc13_emp_mortar_shell_war_wagon	22	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_emp_veh_war_wagon_ror_0	wh2_dlc13_emp_veh_war_wagon_ror_0	chariot	war_machine	chariot	missile_chariot_field_gun	missile_cavalry_chariots	true	8	4	2	false	wh2_dlc13_emp_helblaster_volley_gun_bullet_war_wagon	150	skirmish	jar_unit_set_cavalry_chariots
wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0	wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0	warmachine	inf_ranged	inf_mis	dwf_gyrocopter	flying_war_machine	true	12	0	0	false	wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_gun	25	archer	jar_unit_set_artillery_war_machines
wh2_dlc13_lzd_mon_dread_saurian_1	wh2_dlc13_lzd_mon_dread_saurian_1	monster	war_beast	inf_mel	wh2_dlc17_lzd_dread_saurian	monster_beasts	true	12	0	1	true		80	melee	jar_unit_set_single_entities
wh2_dlc13_lzd_mon_dread_saurian_ror_0	wh2_dlc13_lzd_mon_dread_saurian_ror_0	monster	war_beast	inf_mel	wh2_dlc17_lzd_dread_saurian	monster_beasts	true	12	0	1	true		80	melee	jar_unit_set_single_entities
wh2_dlc13_lzd_mon_razordon_pack_0	wh2_dlc13_lzd_mon_razordon_pack_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_razordon	missile_monster_beasts	true	32	0	0	false	wh2_dlc13_lzd_razordon_spike	54	archer	jar_unit_set_monstrous
wh2_dlc13_lzd_mon_razordon_pack_0_blessed	wh2_dlc13_lzd_mon_razordon_pack_0_blessed	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_razordon	missile_monster_beasts	true	32	0	0	false	wh2_dlc13_lzd_razordon_spike	54	archer	jar_unit_set_monstrous
wh2_dlc13_lzd_mon_razordon_pack_ror_0	wh2_dlc13_lzd_mon_razordon_pack_ror_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_razordon	missile_monster_beasts	true	32	0	0	false	wh2_dlc13_lzd_razordon_spike_ror	54	archer	jar_unit_set_monstrous
wh2_dlc13_lzd_mon_razordon_pack_summoned_0	wh2_dlc13_lzd_mon_razordon_pack_summoned_0	missile_infantry	inf_ranged	inf_mis	wh2_dlc17_lzd_razordon	missile_monster_beasts	true	32	0	0	false	wh2_dlc13_lzd_razordon_spike	54	archer	jar_unit_set_monstrous
