order	special_ability	target_self	target_friends	target_enemies	phase
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-97	true	false	false	jar_adjustable_missiles__ability_phase__acc__-97
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-97	true	false	false	jar_adjustable_missiles__ability_phase__acc__-97
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-97	true	false	false	jar_adjustable_missiles__ability_phase__acc__-97
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-96	true	false	false	jar_adjustable_missiles__ability_phase__acc__-96
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-96	true	false	false	jar_adjustable_missiles__ability_phase__acc__-96
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-96	true	false	false	jar_adjustable_missiles__ability_phase__acc__-96
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-96	true	false	false	jar_adjustable_missiles__ability_phase__acc__-96
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-96	true	false	false	jar_adjustable_missiles__ability_phase__acc__-96
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-95	true	false	false	jar_adjustable_missiles__ability_phase__acc__-95
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-95	true	false	false	jar_adjustable_missiles__ability_phase__acc__-95
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-95	true	false	false	jar_adjustable_missiles__ability_phase__acc__-95
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-95	true	false	false	jar_adjustable_missiles__ability_phase__acc__-95
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-95	true	false	false	jar_adjustable_missiles__ability_phase__acc__-95
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-94	true	false	false	jar_adjustable_missiles__ability_phase__acc__-94
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-93	true	false	false	jar_adjustable_missiles__ability_phase__acc__-93
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-92	true	false	false	jar_adjustable_missiles__ability_phase__acc__-92
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-91	true	false	false	jar_adjustable_missiles__ability_phase__acc__-91
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-90	true	false	false	jar_adjustable_missiles__ability_phase__acc__-90
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-89	true	false	false	jar_adjustable_missiles__ability_phase__acc__-89
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-88	true	false	false	jar_adjustable_missiles__ability_phase__acc__-88
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-87	true	false	false	jar_adjustable_missiles__ability_phase__acc__-87
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-86	true	false	false	jar_adjustable_missiles__ability_phase__acc__-86
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-85	true	false	false	jar_adjustable_missiles__ability_phase__acc__-85
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-84	true	false	false	jar_adjustable_missiles__ability_phase__acc__-84
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-83	true	false	false	jar_adjustable_missiles__ability_phase__acc__-83
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-82	true	false	false	jar_adjustable_missiles__ability_phase__acc__-82
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-81	true	false	false	jar_adjustable_missiles__ability_phase__acc__-81
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-80	true	false	false	jar_adjustable_missiles__ability_phase__acc__-80
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-79	true	false	false	jar_adjustable_missiles__ability_phase__acc__-79
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-78	true	false	false	jar_adjustable_missiles__ability_phase__acc__-78
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-77	true	false	false	jar_adjustable_missiles__ability_phase__acc__-77
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-76	true	false	false	jar_adjustable_missiles__ability_phase__acc__-76
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-75	true	false	false	jar_adjustable_missiles__ability_phase__acc__-75
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-74	true	false	false	jar_adjustable_missiles__ability_phase__acc__-74
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-73	true	false	false	jar_adjustable_missiles__ability_phase__acc__-73
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-72	true	false	false	jar_adjustable_missiles__ability_phase__acc__-72
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-71	true	false	false	jar_adjustable_missiles__ability_phase__acc__-71
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-70	true	false	false	jar_adjustable_missiles__ability_phase__acc__-70
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-69	true	false	false	jar_adjustable_missiles__ability_phase__acc__-69
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-68	true	false	false	jar_adjustable_missiles__ability_phase__acc__-68
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-67	true	false	false	jar_adjustable_missiles__ability_phase__acc__-67
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-66	true	false	false	jar_adjustable_missiles__ability_phase__acc__-66
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-65	true	false	false	jar_adjustable_missiles__ability_phase__acc__-65
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-64	true	false	false	jar_adjustable_missiles__ability_phase__acc__-64
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-63	true	false	false	jar_adjustable_missiles__ability_phase__acc__-63
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-62	true	false	false	jar_adjustable_missiles__ability_phase__acc__-62
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-61	true	false	false	jar_adjustable_missiles__ability_phase__acc__-61
0	jar_adjustable_missiles__ability__acc__jar_unit_set_lords_heroes__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
0	jar_adjustable_missiles__ability__acc__jar_unit_set_monsters__-60	true	false	false	jar_adjustable_missiles__ability_phase__acc__-60
